spiked_hair,スパイクヘア
spiked_hairband,スパイクヘアバンド
spiked_shell,スパイクシェル
spiked_tail,スパイクテール
spikes,スパイク
spill,こぼれる
spilling,こぼれる
spine,脊椎
spinning,紡糸
spirit,精神
spit_take,唾を吐きます
spitroast,スピトロスト
spitting,唾を吐く
splashing,飛び散る
splatter,飛び散る
splattershot_(splatoon),スプラッターショット（スプラトゥーン）
split,スプリット
split_mouth,口を裂く
split_ponytail,分割ポニーテール
split_screen,画面を分割
split_theme,分割テーマ
split-color_hair,分割色の髪
spoiler_(automobile),スポイラー（自動車）
spoken_anger_vein,話された怒りの静脈
spoken_blush,赤面して話す
spoken_character,話し言葉のキャラクター
spoken_ellipsis,省略記号
spoken_exclamation_mark,話し言葉の感嘆符
spoken_expression,話し言葉
spoken_food,話し言葉の食べ物
spoken_heart,話された心
spoken_interrobang,音声インターロバン
spoken_musical_note,音声音符
spoken_object,話されたオブジェクト
spoken_question_mark,口頭の疑問符
spoken_squiggle,話された波線
spoken_sweatdrop,話された汗滴
sponge,スポンジ
spoon,スプーン
spooning,側臥位
sports_bikini,スポーツビキニ
sports_bra,スポーツブラ
sports_bra_lift,スポーツブラリフト
sports_car,スポーツカー
sportswear,スポーツウェア
spot_color,スポットカラー
spotlight,スポットライト
spray_can,スプレー缶
spread_anus,肛門を広げる
spread_arms,両手を広げて
spread_ass,お尻を広げて
spread_fingers,指を広げて
spread_legs,足を広げる
spread_pussy,マンコを広げて
spread_pussy_under_clothes,服の下にマンコを広げる
spread_toes,足の指を広げる
spread_wings,翼を広げて
spreader_bar,スプレッダーバー
sprigatito,スプリガティート
spring_(season),春（季節）
spring_onion,ネギ
springfield_(girls'_frontline),スプリングフィールド（少女前線）
sprinkles,スプリンクル
squall_leonhart,スコール・レオンハート
square,四角
square_4koma,正方形の4コマ
square_neckline,スクエアネック
squatting,しゃがむ
squatting_cowgirl_position,しゃがみ騎乗位
squeans,キーキー鳴く
squid,イカ
squidbeak_splatoon,イカビークスプラトゥーン
squiggle,波線
squinting,目を細める
squirrel,リス
squirrel_ears,リスの耳
squirrel_girl,リスの女の子
squirrel_tail,リスの尻尾
squirtle,ゼニガメ
st_ar-15_(girls'_frontline),st ar-15 (ドールズフロントライン)
st._chronica_academy_school_uniform,セントクロニカアカデミーの制服
st._gloriana's_(emblem),セントグロリアーナ（エンブレム）
st._gloriana's_military_uniform,セントグロリアーナの軍服
st._gloriana's_school_uniform,セントグロリアーナの制服
st._louis_(azur_lane),セントルイ（アズールレーン）
st._louis_(luxurious_wheels)_(azur_lane),セントルイ（豪華車輪）（アズールレーン）
st._theresa's_girls_academy_school_uniform,セントテレサ女学院の制服
stab,刺す
stadium,スタジアム
staff,スタッフ
staff_(music),スタッフ（音楽）
stage,ステージ
stage_lights,ステージライト
stain,染色
stained_clothes,汚れた服
stained_glass,ステンドグラス
stained_panties,汚れたパンティー
stained_sheets,汚れたシーツ
stairs,階段
stakes_of_purgatory,煉獄の賭け金
stalk_in_mouth,口の中で茎を立てる
stand_(jojo),スタンド（ジョジョ）
standard_bearer,旗手
standing,立っている
standing_on_liquid,液体の上に立つ
standing_on_one_leg,片足で立つ
standing_sex,立位セックス
standing_split,立っている分割
star_(sky),星（空）
star_(symbol),星（シンボル）
star_brooch,星のブローチ
star_choker,スターチョーカー
star_earrings,スターイヤリング
star_facial_mark,星の顔のマーク
star_guardian_(league_of_legends),スターガーディアン（リーグ・オブ・レジェンド）
star_hair_ornament,星の髪飾り
star_halo,スターハロー
star_hat_ornament,星の帽子の飾り
star_in_eye,目の中の星
star_necklace,スターネックレス
star_of_david,ダビデの星
star_ornament,星の飾り
star_pasties,スターペースト
star_platinum,スタープラチナ
star_print,スタープリント
star_sapphire,スターサファイア
star_sticker,スターステッカー
star_tattoo,星のタトゥー
star_wand,星の杖
star-shaped_eyewear,星型のメガネ
star-shaped_pupils,星型の瞳孔
starfish,ヒトデ
starfish_hair_ornament,ヒトデの髪飾り
staring,見つめる
stark_(sousou_no_frieren),スターク（創造のフリーレン）
starlight_academy_school_uniform,スターライトアカデミーの制服
starry_background,星空の背景
starry_hair,星空の髪
starry_sky,星空
starry_sky_print,星空プリント
starter_pokemon_trio,スターターポケモントリオ
stationary_restraints,固定拘束具
stats,統計
statue,像
steak,ステーキ
stealth_sex,ステルスセックス
steam,蒸気
steam_censor,蒸気センサー
steaming_body,湯気が立つ体
steampunk,スチームパンク
steepled_fingers,尖った指
steering_wheel,ハンドル
stelle_(honkai:_star_rail),stelle（本海：スターレール）
stepped_on,踏んだ
stethoscope,聴診器
steven_stone,スティーブン・ストーン
stheno_(fate),ステンノ（運命）
stick,スティック
sticker,ステッカー
sticker_on_face,顔にステッカー
sticky_note,付箋
stile_uniform,スタイルユニフォーム
stiletto_(weapon),小剣（武器）
stiletto_heels,スティレットヒール
still_life,静物
stirrup_legwear,あぶみレッグウェア
stitched_arm,縫われた腕
stitched_face,ステッチされた顔
stitched_mouth,縫われた口
stitches,ステッチ
stocking_(psg),ストッキング (PSG)
stole,ストール
stomach,胃
stomach_bulge,お腹の膨らみ
stomach_cutout,胃の切り欠き
stomach_tattoo,お腹のタトゥー
stone_floor,石の床
stone_lantern,石灯籠
stone_stairs,石の階段
stone_wall,石垣
stool,スツール
stopwatch,ストップウォッチ
storefront,店頭
storm,嵐
stove,ストーブ
straddling,またがる
straddling_paizuri,またがりパイズリ
straight_hair,真っ直ぐな髪
straight-on,まっすぐに
straitjacket,拘束衣
strangling,絞め殺す
strap,吊り革
strap_between_breasts,胸の間のストラップ
strap_gap,ストラップの隙間
strap_lift,ストラップリフト
strap_pull,ストラッププル
strap_slip,ストラップスリップ
strap-on,ストラップオン
strapless,ストラップレス
strapless_bikini,ストラップレスビキニ
strapless_bottom,ストラップレスボトム
strapless_bra,ストラップレスブラ
strapless_dress,ストラップレスドレス
strapless_leotard,ストラップレスレオタード
strapless_one-piece_swimsuit,ストラップレスワンピース水着
strapless_shirt,ストラップレスシャツ
strappy_heels,ストラップのかかと
straw_hat,麦わら帽子
strawberry,いちご
strawberry_hair_ornament,イチゴの髪飾り
strawberry_panties,イチゴのパンティー
strawberry_print,ストロベリープリント
strawberry_shortcake,イチゴのショートケーキ
stray_pubic_hair,垂れ下がった陰毛
streaked_hair,縞模様の髪
stream,ストリーム
streamers,のぼり
streaming_tears,涙が流れる
street,通り
streetwear,ストリートウェア
stretching,ストレッチ
striker_unit,ストライカーユニット
string,弦
string_bikini,ストリングビキニ
string_bra,ストリングブラジャー
string_of_fate,運命の糸
string_of_flags,フラグの列
string_panties,ストリングパンティー
striped_background,縞模様の背景
striped_bikini,ストライプビキニ
striped_bow,縞模様の弓
striped_bowtie,ストライプのボウタイ
striped_bra,ストライプのブラジャー
striped_clothes,縞模様の服
striped_coat,ストライプのコート
striped_dress,ストライプのドレス
striped_gloves,縞模様の手袋
striped_hairband,ストライプのヘアバンド
striped_headwear,縞模様の帽子
striped_hoodie,ストライプのパーカー
striped_horns,縞模様の角
striped_jacket,ストライプのジャケット
striped_kimono,縞模様の着物
striped_necktie,ストライプのネクタイ
striped_one-piece_swimsuit,ストライプワンピース水着
striped_panties,縞模様のパンティー
striped_pants,縞模様のパンツ
striped_pantyhose,縞パンスト
striped_ribbon,ストライプのリボン
striped_scarf,ストライプのスカーフ
striped_shirt,ストライプのシャツ
striped_shorts,ストライプのショートパンツ
striped_skirt,ストライプのスカート
striped_sleeves,縞模様の袖
striped_socks,縞模様の靴下
striped_sweater,ストライプのセーター
striped_tail,縞模様の尾
striped_thighhighs,縞模様のニーソ
striped_vest,ストライプのベスト
stripper,ストリッパー
stripper_pole,ストリッパーポール
stroking_own_chin,自分の顎を撫でる
strongman_waist,ストロングマンウエスト
struggling,もがく
stubble,無精ひげ
stuck,立ち往生
stud_earrings,スタッドイヤリング
studded_belt,スタッズベルト
studded_bracelet,スタッズブレスレット
studded_choker,スタッズ付きチョーカー
studded_collar,鋲付きの襟
stuffed_animal,動物のぬいぐるみ
stuffed_cat,猫のぬいぐるみ
stuffed_dog,犬のぬいぐるみ
stuffed_panda,パンダのぬいぐるみ
stuffed_penguin,ペンギンのぬいぐるみ
stuffed_rabbit,ウサギのぬいぐるみ
stuffed_shark,サメのぬいぐるみ
stuffed_toy,ぬいぐるみ
stuffed_winged_unicorn,翼のあるユニコーンのぬいぐるみ
style_parody,スタイルパロディ
stylus,スタイラス
su-san,すーさん
subaru_duck,スバルアヒル
subaru_nakajima,中島スバル
submachine_gun,小型機関銃
submerged,水没した
subtitled,字幕付き
sucrose_(genshin_impact),スクロース（原神）
suction_cups,吸盤
sucy_manbavaran,スーシー・マンババラン
sugar_cube,角砂糖
suggestive_fluid,思わせぶりな液体
sugimoto_saichi,杉元佐一
sugiura_ayano,杉浦彩乃
suicide,自殺
suigintou,水銀燈
suiseiseki,翠星石
suit,スーツ
suit_jacket,スーツジャケット
suitcase,スーツケース
sukajan,スカジャン
sukoya_kana,すこやかな
sukuna_shinmyoumaru,スクナ針妙丸
sukusuku_hakutaku,すくすくはくたく
suletta_mercury,スレッタ・マーキュリー
summer,夏
summer_festival,夏祭り
summer_uniform,夏服
sun,太陽
sun_hat,日よけ帽
sun_symbol,太陽のシンボル
sunazuka_akira,砂塚あきら
sunbeam,サンビーム
sunburst,サンバースト
sunburst_background,サンバーストの背景
sundae,サンデー
sundress,サンドレス
sunflower,ひまわり
sunflower_field,ひまわり畑
sunflower_hair_ornament,ひまわりの髪飾り
sunglasses,サングラス
sunlight,日光
sunny_(omori),晴れ（大森）
sunny_milk,サニーミルク
sunrise,日の出
sunscreen,日焼け止め
sunset,日没
suomi_(girls'_frontline),スオミ（ドールズフロントライン）
suou_momoko,周防桃子
super_creek_(umamusume),スーパークリーク（ウマ娘）
super_crown,スーパークラウン
super_robot,スーパーロボット
super_saiyan,スーパーサイヤ人
super_saiyan_1,超サイヤ人1
super_saiyan_4,超サイヤ人4
super_soaker,スーパーおむつカバー
super_sonico,すーぱーそに子
superhero,スーパーヒーロー
suppressor,サプレッサー
surcoat,上着
surfboard,サーフボード
surfing,サーフィン
surgical_mask,サージカルマスク
surprise_kiss,サプライズキス
surprised,驚いた
surreal,超現実的な
surrounded,囲まれた
surrounded_by_penises,ペニスに囲まれて
surtr_(arknights),スルトル（アークナイツ）
survey_corps_(emblem),調査兵団（エンブレム）
sushi,寿司
suspended_congress,中断された議会
suspender_shorts,サスペンダーショーツ
suspender_skirt,サスペンダースカート
suspenders,サスペンダー
suspenders_slip,サスペンダースリップ
suspension,サスペンション
sussurro_(arknights),スッスロ（アークナイツ）
suzuhara_lulu,鈴原るる
suzuka_gozen_(fate),鈴鹿御前（運命）
suzukaze_(kancolle),涼風（艦これ）
suzukaze_aoba,涼風青葉
suzumiya_haruhi,涼宮ハルヒ
suzuran_(arknights),スズラン（アークナイツ）
suzutsuki_(kancolle),涼月（艦これ）
suzuya_(kancolle),鈴谷（ 艦これ）
swastika,卍
sweat,汗
sweatband,スウェットバンド
sweatdrop,汗滴
sweater,セーター
sweater_around_waist,腰周りのセーター
sweater_dress,セータードレス
sweater_lift,セーターリフト
sweater_pull,セーターを引っ張る
sweater_tucked_in,セーターを中に入れた
sweater_vest,セーターベスト
sweatpants,スウェットパンツ
sweaty_clothes,汗ばんだ服
sweep_tosho_(umamusume),スイープトショウ（ウマ娘）
sweet_lolita,甘いロリータ
sweet_potato,スイートポテト
sweets,お菓子
swept_bangs,流した前髪
swim_briefs,水泳ブリーフ
swim_cap,スイムキャップ
swim_ring,浮き輪
swim_trunks,男性用水着
swimming,水泳
swimsuit,水着
swimsuit_aside,水着はともかく
swimsuit_cover-up,水着カバーアップ
swimsuit_under_clothes,服の下に水着
swing,スイング
swinging,揺れる
swire_(arknights),スワイヤー（アークナイツ）
swirl_lollipop,渦巻きロリポップ
swiss_roll,スイスロール
swivel_chair,回転椅子
sword,剣
sword_behind_back,背中の後ろにある剣
sword_of_hisou,ヒソウの剣
sword_on_back,背中にある剣
sword_over_shoulder,肩にかけた剣
sylphiette_(mushoku_tensei),シルフィエット (無職転生)
sylveon,シルベオン
symbol_in_eye,目の中のシンボル
symbol-shaped_pupils,シンボルの形をした瞳孔
symboli_rudolf_(umamusume),シンボリルドルフ（ウマ娘）
symbolism,象徴主義
symmetrical_docking,対称ドッキング
symmetry,対称
syringe,注射器
syrup,シロップ
t-head_admiral,T ヘッド提督
t-head_trainer,Tヘッドトレーナー
t-shirt,Tシャツ
t.m._opera_o_(umamusume),t.m.オペラを（ウマ娘）
ta-class_battleship,ta級戦艦
tabard,タバード
tabi,足袋
table,テーブル
table_humping,テーブルこぶ
tablecloth,テーブルクロス
tablet_pc,タブレットPC
tachi-e,立絵
tachibana_arisu,橘ありす
tachibana_hibiki_(symphogear),立花響（シンフォギア）
tachibana_kanade,立花奏
tactical_clothes,戦術的な服
tada_riina,多田李衣菜
tag,鬼ごっこ
taigei_(kancolle),大鯨（艦これ）
taihou_(azur_lane),大鳳（アズールレーン）
taihou_(enraptured_companion)_(azur_lane),大鳳 (うっとりした仲間) (アズールレーン)
taihou_(kancolle),大鳳（艦これ）
taiki_shuttle_(umamusume),タイキシャトル (ウマ娘)
tail,しっぽ
tail_around_own_leg,自分の足に巻き付く尻尾
tail_bell,テールベル
tail_between_legs,足の間の尻尾
tail_bow,テールボウ
tail_censor,テールセンサー
tail_grab,尻尾掴み
tail_ornament,尾飾り
tail_piercing,尻尾ピアス
tail_raised,尾を上げた
tail_ribbon,テールリボン
tail_ring,テールリング
tail_through_clothes,服を通して尻尾を通す
tail_wagging,尻尾を振る
tail_wrap,テールラップ
tailcoat,燕尾服
tails_(sonic),テイルズ（ソニック）
taimanin_suit,対魔忍スーツ
tainaka_ritsu,田井中律
taiyaki,たい焼き
takagaki_kaede,高垣楓
takagi-san,高木さん
takakura_himari,高倉ひまり
takamachi_nanoha,高町なのは
takamaki_anne,高巻杏
takami_chika,高海千佳
takamiya_rion,鷹宮リオン
takamori_aiko,高森愛子
takanami_(kancolle),たかなみ（艦これ）
takanashi_kiara,小鳥遊キアラ
takanashi_kiara_(1st_costume),小鳥遊キアラ（1stコスチューム）
takanashi_kiara_(casual),小鳥遊キアラ（カジュアル）
takanashi_rikka,小鳥遊六花
takane_lui,高根ルイ
takane_lui_(1st_costume),貴音ルイ（1stコスチューム）
takao_(azur_lane),高尾（アズールレーン）
takao_(kancolle),高雄 (艦これ)
takara_miyuki,宝みゆき
takarada_rikka,宝多六花
takasaki_yuu,高崎優
takatsuki_yayoi,高槻やよい
take_your_pick,好きなのを選びな
takeba_yukari,竹葉ゆかり
takebe_saori,武部沙織
takeda_harumi_(shiromanta),武田晴美（しろまんた）
takei_hisa,武井久
takimoto_hifumi,滝本ひふみ
taking_picture,写真撮影
takodachi_(ninomae_ina'nis),タコダチ（ニノマエ・イナイニス）
takoluka,タコルカ
takoyaki,たこ焼き
takumi_(fire_emblem),タクミ（ファイアーエムブレム）
talisman,お守り
talking,話している
talking_on_phone,電話で話している
tall,高い
tall_female,背の高い女性
tally,集計する
talons,かぎ爪
tam_o'_shanter,タム・オ・シャンター
tama_(kancolle),たま（艦これ）
tamagoyaki,卵焼き
tamaki_iroha,環いろは
tamamo_(fate),玉藻（運命）
tamamo_cat_(fate),タマモキャット(Fate)
tamamo_cross_(umamusume),タマモクロス（ウマ娘）
tamamo_no_mae_(fate/extra),玉藻の前 (Fate/EXTRA)
tamamo_no_mae_(swimsuit_lancer)_(fate),玉藻の前(水着ランサー)(Fate)
tambourine,タンバリン
tamura_yuri,田村ゆり
tan,黄褐色
tanabata,七夕
tanaka_kotoha,田中琴葉
tanaka_mamimi,田中まみみ
taneshima_popura,種島ぽぷら
tang_keke,タンケケ
tangzhuang,湯庄
tanigaki_genjirou,谷垣源次郎
tanikaze_(kancolle),谷風（艦これ）
tank,タンク
tank_top,タンクトップ
tankini,タンキニ
tanlines,日焼けのライン
tanned_cirno,日焼けしたチルノ
tantou,短刀
tanuki,タヌキ
tanya_degurechaff,ターニャ・デグレチャフ
tanzaku,短冊
taokaka,タオカカ
tape,テープ
tape_gag,テープギャグ
tape_measure,巻尺
tape_on_nipples,乳首にテープを貼る
tapir_tail,バクの尻尾
tareme,タレメ
tarnished_(elden_ring),変色した（エルデンリング）
tarot,タロット
tarot_(medium),タロット（中）
tartaglia_(genshin_impact),タルターリア (原神)
tashkent_(kancolle),タシケント (艦これ)
tassel,タッセル
tassel_earrings,タッセルイヤリング
tassel_hair_ornament,タッセル髪飾り
tasuki,襷
tatami,畳
tatara_kogasa,たたら小傘
tate_eboshi,立烏帽子
tateyama_ayano,立山彩乃
tatsumaki,タツマキ
tatsumi_kanji,巽漢字
tatsuta_(kancolle),龍田（艦これ）
tattoo,入れ墨
taur,タウル
taut_clothes,ぴんと張った服
taut_dress,ぴんと張ったドレス
taut_leotard,ピンと張ったレオタード
taut_shirt,ぴんと張ったシャツ
taut_swimsuit,ぴんと張った水着
tea,お茶
tea_set,ティーセット
teacher,教師
teacher_and_student,先生と生徒
teacup,ティーカップ
team_9,チーム9
team_rocket,ロケット団
team_rocket_uniform,ロケット団のユニフォーム
team_skull,チームの頭蓋骨
teamwork,チームワーク
teana_lanster,ティアナ・ランスター
teapot,ティーポット
teardrop,ティアドロップ
teardrop_facial_mark,涙滴の顔のマーク
teardrop_tattoo,涙のタトゥー
tearing_clothes,服を引き裂く
tearing_up,引き裂く
tears,涙
teasing,からかい
teddy_bear,テディベア
tedeza_rize,テデザ・リゼ
teeth,歯
teeth_hold,歯を保持する
tegaki,てがき
teireida_mai,ていれいだまい
telekinesis,テレキネシス
telescope,望遠鏡
television,テレビ
telstar,テルスター
temari_ball,てまりボール
temple,寺
tempura,天ぷら
ten'ou_haruka,天王はるか
tendou_akane,天道あかね
tengu,天狗
tengu_mask,天狗の面
tengu-geta,天狗下駄
tenjou_utena,天上ウテナ
tenjouin_asuka,天上院明日香
tenkyuu_chimata,天球チマタ
tenma_tsukasa,天馬司
tennis_ball,テニスボール
tennis_racket,テニスラケット
tennis_uniform,テニスユニフォーム
tennouji_rina,天王寺リナ
tenryuu_(kancolle),天龍（艦これ）
tenryuu_kai_ni_(kancolle),天龍改二 (艦これ)
tent,テント
tentacle_hair,触手毛
tentacle_pit,触手穴
tentacle_sex,触手セックス
tentacles,触手
tentacles_on_male,男性の触手
tentacles_under_clothes,服の下の触手
tented_shirt,テント付きシャツ
tepig,テピグ
terra_branford,テラ・ブランフォード
teruterubouzu,てるてる坊主
teruzuki_(kancolle),照月（艦これ）
test_plugsuit,テストプラグスーツ
test_tube,試験管
testicle_grab,睾丸掴み
testicle_sucking,睾丸吸引
testicles,睾丸
texas_(arknights),テキサス（アークナイツ）
texas_the_omertosa_(arknights),テキサス・ザ・オメルトーサ（アークナイツ）
text_background,テキストの背景
text_focus,テキストフォーカス
text_messaging,テキストメッセージング
thai_text,タイ語のテキスト
thank_you,ありがとう
tharja_(fire_emblem),サーリャ（ファイアーエムブレム）
the_pose,ポーズ
theft,盗難
themed_object,テーマのあるオブジェクト
theresa_apocalypse,テレサの黙示録
thermometer,温度計
thermos,魔法瓶
they_had_lots_of_sex_afterwards_(meme),その後彼らはたくさんセックスした（ミーム）
thick_arms,太い腕
thick_beard,濃いひげ
thick_eyebrows,太い眉毛
thick_eyelashes,太いまつげ
thick_lips,厚い唇
thick_mustache,濃い口ひげ
thick_thighs,太い太もも
thigh_belt,太ももベルト
thigh_boots,サイブーツ
thigh_cutout,太もものカットアウト
thigh_gap,太ももの隙間
thigh_grab,太ももの掴み
thigh_holster,太ももホルスター
thigh_pouch,太ももポーチ
thigh_ribbon,太もものリボン
thigh_sex,太もものセックス
thigh_strap,太ももストラップ
thighband_pantyhose,太ももバンドパンスト
thighhighs,ニーソ
thighhighs_over_pantyhose,パンストの上のサイハイソックス
thighhighs_pull,ニーソを引っ張る
thighhighs_under_boots,ブーツの下のサイハイソックス
thighlet,サイレット
thighs,太もも
thinking,考え
third_eye,第三の目
thoma_(genshin_impact),トーマ (原神)
thong,Tバック
thong_aside,Tバックは脇に
thong_bikini,トングビキニ
thong_leotard,Tバックレオタード
thorns,とげ
thought_bubble,思考バブル
thread,糸
three-dimensional_maneuver_gear,立体機動装置
threesome,三人組
throat_microphone,喉のマイク
throne,王位
through_clothes,服を通して
through_medium,媒体を通して
through_screen,画面を通して
through_wall,壁を通して
throwing,投げ
throwing_knife,投げナイフ
thrusters,スラスター
thumb_ring,親指の指輪
thumbs_up,いいぞ
tiara,ティアラ
ticket,チケット
tickling,くすぐったい
tickling_armpits,脇の下をくすぐる
tie_clip,ネクタイピン
tied_jacket,ネクタイジャケット
tied_shirt,ネクタイシャツ
tied_up_(nonsexual),縛られた（非性的）
tiered_tray,段トレイ
tifa_lockhart,ティファ・ロックハート
tiger,虎
tiger_boy,虎の少年
tiger_ears,虎の耳
tiger_girl,虎の女の子
tiger_print,タイガープリント
tiger_stripes,タイガーストライプ
tiger_tail,虎の尾
tighnari_(genshin_impact),ティナリ（原神）
tight_clothes,タイトな洋服
tight_dress,タイトなドレス
tight_pants,タイトなパンツ
tight_shirt,タイトなシャツ
tiki_(adult)_(fire_emblem),ティキ (大人) (ファイアーエムブレム)
tiki_(fire_emblem),ティキ（ファイアーエムブレム）
tiki_(young)_(fire_emblem),ティキ（若い）（ファイアーエムブレム）
tile_floor,タイル張りの床
tile_wall,タイル壁
tiles,タイル
tilted_headwear,傾いた帽子
time_paradox,タイムパラドックス
timestamp,タイムスタンプ
tinted_eyewear,着色された眼鏡
tippy_(gochiusa),ティッピー（ごちうさ）
tiptoes,つま先立ち
tire,タイヤ
tissue,組織
tissue_box,ティッシュボックス
titan_(shingeki_no_kyojin),タイタン（進撃の巨人）
title,タイトル
title_parody,タイトルパロディ
toast,トースト
toast_in_mouth,口の中でトーストする
todo_yurika,藤堂ユリカ
todoroki_shouto,轟焦凍
toe_cleavage,つま先の谷間
toe_ring,トゥリング
toe_scrunch,つま先スクランチ
toeless_footwear,つま先のない靴
toeless_legwear,つま先なしレッグウェア
toenail_polish,足の爪磨き
toenails,足の爪
toes,つま先
toga,トーガ
toga_himiko,トガヒミコ
toggles,トグル
tohno_akiha,遠野秋葉
tohno_shiki,遠野式
tohru_(maidragon),トール（メイドラゴン）
tohsaka_rin,遠坂凛
tohsaka_tokiomi,遠坂時臣
toilet,トイレ
toilet_paper,トイレットペーパー
toilet_stall,トイレの個室
toilet_use,トイレの使用
tokai_teio_(umamusume),トカイテイオー (ウマ娘)
toki_(blue_archive),トキ（ブルーアーカイブ）
toki_(bunny)_(blue_archive),トキ（バニー）（ブルーアーカイブ）
tokiko_(touhou),トキコ（東方）
tokin_hat,トーキンハット
tokino_sora,ときのそら
tokisadame_school_uniform,時貞学生服
tokisaki_kurumi,時崎狂三
tokitarou_(fate),時太郎（運命）
tokitsukaze_(kancolle),時津風（艦これ）
tokiwadai_school_uniform,常盤台学生服
tokkuri,徳利
tokoro_megumi,ところめぐみ
tokoyami_towa,常闇トワ
tokoyami_towa_(1st_costume),常闇トワ(1stコスチューム)
tokoyami_towa_(jirai_kei),常闇トワ（自来系）
tokusatsu,特撮
tokyo_(city),東京（都市）
tokyo-3_middle_school_uniform,東京第三中学校の制服
tomato,トマト
tomboy,お転婆
tombstone,墓石
tomimi_(arknights),トミミ (アークナイツ)
tomioka_giyuu,冨岡義勇
tomoe_(symbol),ともえ（シンボル）
tomoe_gozen_(fate),巴御前（運命）
tomoe_gozen_(swimsuit_saber)_(fate),巴御前(水着セイバー)(Fate)
tomoe_hotaru,巴ほたる
tomoe_mami,巴マミ
tomoeda_elementary_school_uniform,友枝小学校の制服
tone_(kancolle),トーン（艦これ）
toned,引き締まった
toned_male,引き締まった男性
tonfa,トンファー
tongs,トング
tongue,舌
tongue_out,舌を出す
tongue_piercing,舌ピアス
tony_tony_chopper,トニートニー・チョッパー
too_literal,文字通りすぎる
too_many,多すぎる
tools,ツール
toon_link,トゥーンリンク
tooth,歯
tooth_necklace,歯のネックレス
toothbrush,歯ブラシ
top_hat,トップハット
top-down_bottom-up,トップダウン ボトムアップ
topknot,ちょんまげ
topless,トップレス
topless_male,トップレスの男性
toramaru_shou,虎丸翔
torch,松明
torchic,トーチ
torii,鳥居
torn,破れた
torn_bodystocking,破れたボディストッキング
torn_bodysuit,破れたボディスーツ
torn_cape,破れたマント
torn_cloak,破れたマント
torn_clothes,裂けた服
torn_coat,破れたコート
torn_dress,破れたドレス
torn_gloves,破れた手袋
torn_jacket,破れたジャケット
torn_jeans,破れたジーンズ
torn_leotard,破れたレオタード
torn_panties,破れたパンティー
torn_pants,破れたズボン
torn_pantyhose,破れたパンスト
torn_scarf,破れたスカーフ
torn_shirt,破れたシャツ
torn_shorts,破れたショーツ
torn_skirt,破れたスカート
torn_sleeves,破れた袖
torn_swimsuit,破れた水着
torn_thighhighs,破れたニーソ
torn_wings,破れた翼
torogao,トロガオ
torpedo,魚雷
torpedo_launcher,魚雷発射管
torpedo_tubes,魚雷発射管
torso_grab,胴体掴み
torture,拷問
tosen_jordan_(umamusume),トーセンジョーダン（ウマ娘）
toshinou_kyouko,京子としのう
totoki_airi,十時愛梨
toudou_shimako,藤堂志麻子
touhoku_kiritan,東北きりたん
touhoku_zunko,東北ずん子
toujou_nozomi,東条希
toutetsu_yuuma,トウテツユウマ
touwa_erio,トウワエリオ
towel,タオル
towel_around_neck,首に巻くタオル
towel_on_head,頭にタオルを掛ける
tower,タワー
town,町
toy,おもちゃ
toyokawa_fuka,豊川風花
toyosatomimi_no_miko,豊聡耳皇子
tracen_school_uniform,トレーセン学生服
tracen_swimsuit,トレーセン水着
tracen_training_uniform,トレーセントレーニングユニフォーム
tracer_(overwatch),トレーサー (オーバーウォッチ)
track_and_field,陸上競技場
track_jacket,トラックジャケット
track_pants,トラックパンツ
track_suit,トラックスーツ
track_uniform,トラックユニフォーム
trading_card,トレーディングカード
traditional_bowtie,伝統的な蝶ネクタイ
traditional_chinese_text,繁体字中国語のテキスト
traditional_media,従来のメディア
traditional_nun,伝統的な修道女
traditional_youkai,伝統的な妖怪
trafalgar_law,トラファルガー・ロー
traffic_cone,トラフィックコーン
traffic_light,信号機
trailblazer_(honkai:_star_rail),トレイルブレイザー（本海：スターレール）
train,電車
train_interior,電車の車内
train_station,駅
trainer_(umamusume),トレーナー（ウマ娘）
training_bra,トレーニングブラ
training_corps_(emblem),訓練兵団（エンブレム）
trait_connection,特性の関係
transformation,変換
translucent,半透明の
transparent,透明
transparent_background,透明な背景
transparent_censoring,透明な検閲
transparent_umbrella,透明な傘
transparent_wings,透明な翼
trash,ごみ
trash_bag,ごみ袋
trash_can,ごみ箱
travel_attendant,旅行アテンダント
tray,トレイ
treasure_chest,宝箱
treble_clef,ト音記号
tree,木
tree_shade,木陰
tree_stump,木の切り株
trefoil,三つ葉
trembling,震え
trench_coat,トレンチコート
tress_ribbon,トレスリボン
tri_braids,三つ編み
tri_tails,トライテール
triangle,三角形
triangle_earrings,トライアングルイヤリング
triangle_hair_ornament,三角髪飾り
triangle_mouth,三角の口
triangle_print,トライアングルプリント
triangular_headpiece,三角のかぶと
tribadism,部族主義
tribal,部族の
tribal_tattoo,トライバルタトゥー
trick_or_treat,トリック・オア・トリート
tricorne,三角錐
trident,トライデント
triforce,トライフォース
trigger_discipline,規律を引き起こす
trigram,トリグラム
triple_penetration,トリプルペネトレーション
triplets,三つ子
tripping,つまずく
trish_una,トリッシュ・ウナ
troll_face,ドヤ顔
trophy,トロフィー
tropical_drink,トロピカルドリンク
tropical_fish,熱帯魚
truck,トラック
trumpet,トランペット
trunks_(dragon_ball),トランクス（ドラゴンボール）
truth,真実
tsab_ground_military_uniform,ツァブ地上軍服
tsubaki_(blue_archive),椿（ブルーアーカイブ）
